data,iter,n,m,p,s4pm,agraph,glmnet,s4pm_time,agraph_time
Ethanol,41,589,88,1037,0.568413360851589,0.573702780858373,0.59984442956471,9.27599999999995,6.82999999999993
Ethanol,42,589,88,1037,0.508400291866967,0.486997419744457,0.471446378203595,8.96600000000001,6.11400000000003
Ethanol,43,589,88,1037,0.587358038769336,0.586993441837252,0.425782650653385,9.77699999999993,6.274
Ethanol,44,589,88,1037,0.427506805084406,0.432266903532551,0.301360954765089,9.30400000000009,6.58900000000006
Ethanol,45,589,88,1037,1.27504740327434,1.21030742448452,0.937386386576233,10.593,6.60800000000006
Ethanol,46,589,88,1037,0.43554568589935,0.435071676474172,0.336420504239003,9.28999999999996,5.83500000000004
Ethanol,47,589,88,1037,0.900345663190871,0.819063121646338,0.896341217974507,9.85800000000006,6.14599999999996
Ethanol,48,589,88,1037,0.386174176007736,0.420683781287602,0.29857955695525,9.59000000000003,6.45000000000005
Ethanol,49,589,88,1037,0.478203513052278,0.472362159777573,0.274856904415792,9.85599999999999,7.50199999999995
Ethanol,50,589,88,1037,0.428376793008523,0.468033644155523,0.284474350607571,9.37900000000002,5.99800000000005
Ethanol,51,589,88,1037,0.429001506128957,0.488350515768012,0.29631103318198,9.55899999999997,6.17900000000009
Ethanol,52,589,88,1037,0.611278181160624,0.61156319025115,0.731035963474598,9.56700000000001,7.73099999999999
Ethanol,53,589,88,1037,0.529524805776474,0.525756972409732,0.255716512660701,9.95800000000008,6.71100000000001
Ethanol,54,589,88,1037,0.650136351874187,0.643088428421411,0.435751743576549,9.50600000000009,6.08400000000006
Ethanol,55,589,88,1037,0.550531581638263,0.612179871462573,0.33874764806834,9.35699999999997,5.99500000000012
Ethanol,56,589,88,1037,0.506533489319233,0.510545809812506,0.365727207775802,9.53199999999993,6.95800000000008
Ethanol,57,589,88,1037,0.443360779577052,0.425181182637841,0.333479591218616,9.38699999999994,6.43799999999987
Ethanol,58,589,88,1037,0.640153703599005,0.645926419419251,0.812182389897225,9.33900000000017,6.26099999999997
Ethanol,59,589,88,1037,0.895153192518266,0.778386304784871,0.718741517169544,9.42200000000003,5.43599999999992
Ethanol,60,589,88,1037,0.437192220279558,0.487182336025954,0.26015822557744,9.65300000000002,6.73300000000017
Ethanol,61,589,88,1037,0.515011989175163,0.518897135378803,0.384801425854337,9.51999999999998,6.15800000000013
Ethanol,62,589,88,1037,0.44783257603345,0.434300189093089,0.262752530429142,9.37000000000012,6.173
Ethanol,63,589,88,1037,0.437915308953946,0.434478931530708,0.389377497407643,9.25700000000006,7.23299999999995
Ethanol,64,589,88,1037,0.821515325539596,0.962638152015031,0.528230670531069,9.55399999999986,6.0440000000001
Ethanol,65,589,88,1037,0.551319553161979,0.522439085662228,0.383672784435381,10.2449999999999,6.57500000000005
Ethanol,66,589,88,1037,0.68584396682083,0.737995984872078,0.575125208902077,8.98800000000006,6.27399999999989
Ethanol,67,589,88,1037,0.536788080729779,0.562291315913448,0.315963940423671,9.22800000000007,6.78499999999985
Ethanol,68,589,88,1037,0.680086069161453,0.645190557029076,0.520878256818712,9.42799999999988,6.596
Ethanol,69,589,88,1037,0.403738682528865,0.396497359290403,0.273508824550147,9.548,6.5920000000001
Ethanol,70,589,88,1037,0.613249004877414,0.589469011237611,0.367994407252775,8.98299999999995,6.46400000000017
Ethanol,71,589,88,1037,0.590811068423027,0.608046096430494,0.507010884975364,9.07500000000005,6.51199999999994
Ethanol,72,589,88,1037,0.542190429785742,0.542749559278692,0.45715260478903,9.71900000000005,6.59299999999985
Ethanol,73,589,88,1037,0.578987845637103,0.567027990451263,0.535282486781097,9.17200000000003,6.51199999999994
Ethanol,74,589,88,1037,0.609047785569062,0.605408682433767,0.347765295729497,9.69900000000007,6.92200000000003
Ethanol,75,589,88,1037,0.60776182663363,0.606483914764839,0.53410269631192,9.40100000000007,6.85400000000004
Ethanol,76,589,88,1037,0.612229160111689,0.578341623952794,0.449995883132423,10.1179999999999,6.71800000000007
Ethanol,77,589,88,1037,0.407662355517625,0.49950750520964,0.410560271268195,9.53500000000008,6.17499999999995
Ethanol,78,589,88,1037,0.509428684417854,0.577474944115493,0.362562920102383,9.68899999999985,6.7170000000001
Ethanol,79,589,88,1037,0.560047244863973,0.733039669257569,0.505514781574624,10.318,5.56600000000003
Ethanol,80,589,88,1037,0.653666915021861,0.625833710314193,0.45747113278123,9.3130000000001,5.971
Ethanol,81,589,88,1037,0.567489820783618,0.570451394699958,0.38771486489199,9.13599999999997,6.15899999999988
Ethanol,82,589,88,1037,0.32340738844601,0.337695118831138,0.280156025976872,9.82899999999995,6.70900000000006
Ethanol,83,589,88,1037,0.514759094074815,0.520487426065809,0.257272745661922,9.62299999999982,6.26600000000008
Ethanol,84,589,88,1037,0.793473055313866,0.787190472689926,0.619277999991524,9.03899999999999,6.66700000000014
Ethanol,85,589,88,1037,0.539076947979596,0.57227249227088,0.498727904366096,9.20100000000002,6.30099999999993
Ethanol,86,589,88,1037,0.445899355677163,0.446154261698823,0.340480565156636,10.769,6.49599999999987
Ethanol,87,589,88,1037,0.354781021456282,0.415137093143457,0.247008228142008,9.21900000000005,5.87299999999982
Ethanol,88,589,88,1037,0.635593315310519,0.690745592936607,0.573397190087508,9.39400000000001,6.6690000000001
Ethanol,89,589,88,1037,0.408566037730019,0.405915759936613,0.264343682328757,9.57499999999982,6.01999999999998
Ethanol,90,589,88,1037,0.800267961106612,0.81047441918729,0.595929361173519,8.94599999999991,6.548
Ethanol,91,589,88,1037,0.542731095007759,0.550199079862209,0.421784072059761,9.24300000000017,6.10099999999989
Ethanol,92,589,88,1037,0.716610873374121,0.814281616062669,0.52712512938328,9.404,7.17000000000007
Ethanol,93,589,88,1037,0.534488732101225,0.567252905388153,0.381867811045905,9.51100000000019,6.41700000000014
Ethanol,94,589,88,1037,0.588736835410115,0.605297418823758,0.416349934945279,9.39600000000019,6.42100000000005
Ethanol,95,589,88,1037,0.399645913519558,0.467008904791974,0.357778350868939,10.4259999999999,6.95600000000013
Ethanol,96,589,88,1037,0.548030791894752,0.562748726969573,0.452735602819919,9.30199999999991,6.38599999999997
Ethanol,97,589,88,1037,0.437509064192079,0.457654530868227,0.371929429303825,9.07400000000007,6.53500000000008
Ethanol,98,589,88,1037,0.531333086368608,0.475194984841308,0.371812497767611,9.4190000000001,6.4409999999998
Ethanol,99,589,88,1037,0.4835026836091,0.531031829004337,0.315443574495446,9.16899999999987,5.67700000000013
Ethanol,100,589,88,1037,0.498435587993724,0.499906433897453,0.395963205688886,9.58100000000013,6.173
Breast Cancer,1,699,104,9,0.0571428571428572,0.0302521008403361,0.0773109243697478,0.436000000000149,0.600999999999885
Breast Cancer,2,699,104,9,0.0554621848739496,0.0369747899159664,0.0453781512605042,0.469000000000051,0.610999999999876
Breast Cancer,3,699,104,9,0.0588235294117647,0.0302521008403361,0.042016806722689,0.566000000000031,0.604000000000042
Breast Cancer,4,699,104,9,0.0655462184873949,0.0403361344537815,0.0521008403361345,0.595000000000027,0.793999999999869
Breast Cancer,5,699,104,9,0.0487394957983194,0.0352941176470588,0.0487394957983194,0.749000000000024,0.619999999999891
Breast Cancer,6,699,104,9,0.0605042016806723,0.0302521008403361,0.042016806722689,0.670000000000073,0.626999999999953
Breast Cancer,7,699,104,9,0.0588235294117647,0.042016806722689,0.0403361344537815,0.663999999999987,0.826000000000022
Breast Cancer,8,699,104,9,0.0689075630252101,0.0336134453781513,0.0588235294117647,0.588000000000193,0.609000000000151
Breast Cancer,9,699,104,9,0.0302521008403361,0.0336134453781513,0.0386554621848739,0.42899999999986,0.721000000000004
Breast Cancer,10,699,104,9,0.0470588235294118,0.0252100840336135,0.026890756302521,0.622000000000071,0.724999999999909
Breast Cancer,11,699,104,9,0.0571428571428572,0.026890756302521,0.0436974789915966,0.6400000000001,0.720000000000027
Breast Cancer,12,699,104,9,0.0470588235294118,0.0285714285714286,0.0319327731092437,0.625999999999976,0.704000000000178
Breast Cancer,13,699,104,9,0.0689075630252101,0.0336134453781513,0.0319327731092437,0.5,0.689999999999827
Breast Cancer,14,699,104,9,0.0554621848739496,0.0352941176470588,0.0504201680672269,0.485999999999876,0.605000000000018
Breast Cancer,15,699,104,9,0.0672268907563025,0.0285714285714286,0.0436974789915966,0.496000000000095,0.617999999999938
Breast Cancer,16,699,104,9,0.0302521008403361,0.026890756302521,0.0302521008403361,0.53899999999976,0.605000000000018
Breast Cancer,17,699,104,9,0.0554621848739496,0.0302521008403361,0.0521008403361345,0.498000000000047,0.673999999999978
Breast Cancer,18,699,104,9,0.053781512605042,0.042016806722689,0.0554621848739496,0.486000000000331,0.702000000000226
Breast Cancer,19,699,104,9,0.053781512605042,0.0319327731092437,0.0453781512605042,0.425999999999931,0.617999999999938
Breast Cancer,20,699,104,9,0.0369747899159664,0.0285714285714286,0.0336134453781513,0.432999999999993,0.733999999999924
Breast Cancer,21,699,104,9,0.053781512605042,0.0369747899159664,0.0487394957983194,0.583000000000084,0.603000000000065
Breast Cancer,22,699,104,9,0.0571428571428572,0.0336134453781513,0.0403361344537815,0.579000000000178,0.692000000000007
Breast Cancer,23,699,104,9,0.053781512605042,0.0504201680672269,0.0638655462184874,0.632999999999811,0.829999999999927
Breast Cancer,24,699,104,9,0.0386554621848739,0.0285714285714286,0.0521008403361345,0.440000000000055,0.625
Breast Cancer,25,699,104,9,0.0504201680672269,0.0453781512605042,0.0386554621848739,1.77700000000004,0.601999999999862
Breast Cancer,26,699,104,9,0.0689075630252101,0.0336134453781513,0.0436974789915966,0.496000000000095,0.617999999999938
Breast Cancer,27,699,104,9,0.0773109243697478,0.0302521008403361,0.0369747899159664,0.469000000000051,0.722999999999956
Breast Cancer,28,699,104,9,0.0453781512605042,0.0352941176470588,0.0336134453781513,0.425999999999931,0.599999999999909
Breast Cancer,29,699,104,9,0.053781512605042,0.0352941176470588,0.0436974789915966,0.499000000000251,0.605999999999767
Breast Cancer,30,699,104,9,0.0336134453781513,0.0352941176470588,0.0352941176470588,0.523999999999887,0.604000000000269
Breast Cancer,31,699,104,9,0.0571428571428572,0.0453781512605042,0.0470588235294118,0.497000000000298,0.60799999999972
Breast Cancer,32,699,104,9,0.0588235294117647,0.042016806722689,0.0436974789915966,0.483000000000175,0.628999999999905
Breast Cancer,33,699,104,9,0.0487394957983194,0.0352941176470588,0.0403361344537815,0.427999999999884,0.597999999999956
Breast Cancer,34,699,104,9,0.053781512605042,0.0285714285714286,0.0436974789915966,0.490999999999985,0.591000000000349
Breast Cancer,35,699,104,9,0.0487394957983194,0.0201680672268908,0.053781512605042,1.85400000000027,0.622000000000298
Breast Cancer,36,699,104,9,0.0773109243697478,0.0285714285714286,0.0504201680672269,0.48700000000008,0.699999999999818
Breast Cancer,37,699,104,9,0.042016806722689,0.0369747899159664,0.0352941176470588,0.429000000000087,0.599999999999909
Breast Cancer,38,699,104,9,0.0470588235294118,0.0319327731092437,0.0319327731092437,0.490999999999985,0.608999999999924
Breast Cancer,39,699,104,9,0.0554621848739496,0.0369747899159664,0.0521008403361345,0.596000000000004,0.64200000000028
Breast Cancer,40,699,104,9,0.0504201680672269,0.0336134453781513,0.0386554621848739,0.584000000000287,0.638999999999669
Breast Cancer,41,699,104,9,0.0453781512605042,0.0336134453781513,0.0453781512605042,0.494999999999891,0.61200000000008
Breast Cancer,42,699,104,9,0.0621848739495798,0.0386554621848739,0.0453781512605042,1.86900000000014,0.621000000000095
Breast Cancer,43,699,104,9,0.042016806722689,0.0302521008403361,0.0470588235294118,0.427999999999884,0.709000000000287
Breast Cancer,44,699,104,9,0.0605042016806723,0.0403361344537815,0.0403361344537815,1.8090000000002,0.592000000000098
Breast Cancer,45,699,104,9,0.0588235294117647,0.0369747899159664,0.0571428571428572,0.533999999999651,0.603000000000065
Breast Cancer,46,699,104,9,0.0638655462184874,0.0369747899159664,0.0504201680672269,1.75700000000006,0.704999999999927
Breast Cancer,47,699,104,9,0.0336134453781513,0.0336134453781513,0.0453781512605042,0.418999999999869,0.724999999999909
Breast Cancer,48,699,104,9,0.0588235294117647,0.0218487394957984,0.053781512605042,0.414999999999964,0.621999999999844
Breast Cancer,49,699,104,9,0.0504201680672269,0.0336134453781513,0.0470588235294118,0.514999999999873,0.608999999999924
Breast Cancer,50,699,104,9,0.053781512605042,0.0302521008403361,0.0369747899159664,0.578999999999724,0.639000000000124
Breast Cancer,51,699,104,9,0.0504201680672269,0.0403361344537815,0.0504201680672269,0.49599999999964,0.62900000000036
Breast Cancer,52,699,104,9,0.0336134453781513,0.0302521008403361,0.0352941176470588,0.501999999999953,0.664000000000215
Breast Cancer,53,699,104,9,0.053781512605042,0.0319327731092437,0.0336134453781513,0.416000000000167,0.588000000000193
Breast Cancer,54,699,104,9,0.0470588235294118,0.026890756302521,0.042016806722689,0.472000000000207,0.630000000000109
Breast Cancer,55,699,104,9,0.0470588235294118,0.0285714285714286,0.042016806722689,0.41800000000012,0.630000000000109
Breast Cancer,56,699,104,9,0.0319327731092437,0.0285714285714286,0.0386554621848739,0.416000000000167,0.600999999999658
Breast Cancer,57,699,104,9,0.0638655462184874,0.0352941176470588,0.0386554621848739,0.467999999999847,0.694000000000415
Breast Cancer,58,699,104,9,0.0554621848739496,0.0302521008403361,0.0403361344537815,0.490999999999985,0.605000000000018
Breast Cancer,59,699,104,9,0.0504201680672269,0.0386554621848739,0.0554621848739496,0.483000000000175,0.601999999999862
Breast Cancer,60,699,104,9,0.0773109243697478,0.0453781512605042,0.0655462184873949,0.759000000000015,0.646999999999935
Breast Cancer,61,699,104,9,0.0521008403361345,0.0302521008403361,0.042016806722689,0.675999999999931,0.692999999999756
Breast Cancer,62,699,104,9,0.0655462184873949,0.0403361344537815,0.0554621848739496,0.661000000000058,0.740999999999985
Breast Cancer,63,699,104,9,0.0554621848739496,0.042016806722689,0.0453781512605042,0.533999999999651,0.584000000000287
Breast Cancer,64,699,104,9,0.0470588235294118,0.0285714285714286,0.0470588235294118,0.414999999999964,0.623999999999796
Breast Cancer,65,699,104,9,0.0621848739495798,0.0336134453781513,0.0453781512605042,0.599999999999909,0.65099999999984
Breast Cancer,66,699,104,9,0.0453781512605042,0.0386554621848739,0.0386554621848739,0.485999999999876,0.674999999999727
Breast Cancer,67,699,104,9,0.0521008403361345,0.0369747899159664,0.042016806722689,0.431999999999789,0.596000000000004
Breast Cancer,68,699,104,9,0.0672268907563025,0.0369747899159664,0.053781512605042,0.480000000000018,0.726999999999862
Breast Cancer,69,699,104,9,0.0571428571428572,0.0302521008403361,0.0470588235294118,0.473999999999705,0.630999999999858
Breast Cancer,70,699,104,9,0.0638655462184874,0.0302521008403361,0.0386554621848739,0.478000000000065,0.621000000000095
Breast Cancer,71,699,104,9,0.0806722689075631,0.0235294117647059,0.0403361344537815,1.90300000000025,0.628999999999905
Breast Cancer,72,699,104,9,0.053781512605042,0.0336134453781513,0.0319327731092437,0.47400000000016,0.704999999999927
Breast Cancer,73,699,104,9,0.042016806722689,0.026890756302521,0.0571428571428572,0.436999999999898,0.615999999999985
Breast Cancer,74,699,104,9,0.053781512605042,0.0319327731092437,0.0436974789915966,0.505000000000109,0.59900000000016
Breast Cancer,75,699,104,9,0.0554621848739496,0.0336134453781513,0.0504201680672269,0.689000000000306,0.606999999999971
Breast Cancer,76,699,104,9,0.0571428571428572,0.0302521008403361,0.042016806722689,0.514000000000124,0.671000000000276
Breast Cancer,77,699,104,9,0.0739495798319327,0.0285714285714286,0.0352941176470588,0.434999999999945,0.606999999999971
Breast Cancer,78,699,104,9,0.026890756302521,0.0319327731092437,0.0369747899159664,0.513999999999669,0.621000000000095
Breast Cancer,79,699,104,9,0.042016806722689,0.0352941176470588,0.0369747899159664,0.471000000000004,0.641000000000076
Breast Cancer,80,699,104,9,0.0588235294117647,0.0369747899159664,0.0403361344537815,0.489999999999782,0.688999999999851
Breast Cancer,81,699,104,9,0.0672268907563025,0.0386554621848739,0.0352941176470588,1.76800000000003,0.604000000000269
Breast Cancer,82,699,104,9,0.0621848739495798,0.0352941176470588,0.053781512605042,0.519999999999982,0.624000000000251
Breast Cancer,83,699,104,9,0.0487394957983194,0.0319327731092437,0.0470588235294118,0.476000000000113,0.63799999999992
Breast Cancer,84,699,104,9,0.0521008403361345,0.0252100840336135,0.0605042016806723,0.587999999999738,0.634999999999764
Breast Cancer,85,699,104,9,0.0941176470588235,0.0252100840336135,0.0605042016806723,0.494999999999891,0.639999999999873
Breast Cancer,86,699,104,9,0.0470588235294118,0.0352941176470588,0.0369747899159664,0.614999999999782,0.63799999999992
Breast Cancer,87,699,104,9,0.0470588235294118,0.0201680672268908,0.0319327731092437,0.478000000000065,0.63799999999992
Breast Cancer,88,699,104,9,0.0571428571428572,0.0302521008403361,0.0386554621848739,0.744000000000142,0.654999999999745
Breast Cancer,89,699,104,9,0.0369747899159664,0.0252100840336135,0.0470588235294118,0.466000000000349,0.81899999999996
Breast Cancer,90,699,104,9,0.0470588235294118,0.0319327731092437,0.042016806722689,0.447999999999865,0.625
Breast Cancer,91,699,104,9,0.0470588235294118,0.0302521008403361,0.0453781512605042,0.413000000000011,0.692000000000007
Breast Cancer,92,699,104,9,0.0739495798319327,0.026890756302521,0.042016806722689,0.575000000000273,0.626999999999953
Breast Cancer,93,699,104,9,0.0369747899159664,0.0369747899159664,0.0386554621848739,0.438000000000102,0.614000000000033
Breast Cancer,94,699,104,9,0.0470588235294118,0.0302521008403361,0.0386554621848739,0.423999999999978,0.60799999999972
Breast Cancer,95,699,104,9,0.0487394957983194,0.0285714285714286,0.0470588235294118,0.528999999999996,0.616999999999734
Breast Cancer,96,699,104,9,0.0470588235294118,0.0336134453781513,0.0504201680672269,0.503000000000156,0.841000000000349
Breast Cancer,97,699,104,9,0.053781512605042,0.0369747899159664,0.0453781512605042,0.521999999999935,0.652000000000044
Breast Cancer,98,699,104,9,0.0689075630252101,0.0369747899159664,0.0487394957983194,0.665999999999713,0.65099999999984
Breast Cancer,99,699,104,9,0.0470588235294118,0.0352941176470588,0.0470588235294118,0.55600000000004,0.648999999999887
Breast Cancer,100,699,104,9,0.0470588235294118,0.0302521008403361,0.0470588235294118,0.491999999999734,0.610999999999876
Image,1,2310,200,18,0.432701421800948,0.0682464454976304,0.102369668246445,38.944,4.64499999999998
Image,2,2310,200,18,0.390995260663507,0.066824644549763,0.0919431279620853,16.2719999999999,4.67499999999973
Image,3,2310,200,18,0.427014218009479,0.0725118483412323,0.0947867298578199,16.9470000000001,5.00399999999991
Image,4,2310,200,18,0.297156398104265,0.081042654028436,0.0995260663507109,26.9110000000001,5.01899999999978
Image,5,2310,200,18,0.363507109004739,0.0720379146919431,0.12132701421801,10.6500000000001,5.04899999999998
Image,6,2310,200,18,0.218957345971564,0.0943127962085308,0.114218009478673,11.8499999999999,4.87300000000005
Image,7,2310,200,18,0.237440758293839,0.0862559241706161,0.104739336492891,18.038,4.69599999999991
Image,8,2310,200,18,0.427962085308057,0.0606635071090047,0.118483412322275,11.5099999999998,4.82000000000016
Image,9,2310,200,18,0.0895734597156398,0.0625592417061611,0.0962085308056873,12.9589999999998,4.81500000000005
Image,10,2310,200,18,0.292417061611374,0.0672985781990522,0.100947867298578,20.085,4.98799999999983
Image,11,2310,200,18,0.40521327014218,0.0786729857819906,0.117535545023697,22.0249999999996,5.07399999999961
Image,12,2310,200,18,0.270142180094787,0.0535545023696683,0.0819905213270142,12.1429999999996,4.65700000000015
Image,13,2310,200,18,0.441706161137441,0.0938388625592417,0.103317535545024,28.549,4.83499999999958
Image,14,2310,200,18,0.428436018957346,0.0701421800947867,0.0957345971563981,23.442,4.89300000000003
Image,15,2310,200,18,0.543127962085308,0.101421800947867,0.118957345971564,13.1909999999998,4.91899999999987
Image,16,2310,200,18,0.436492890995261,0.0815165876777251,0.0886255924170616,27.1370000000002,4.74099999999999
Image,17,2310,200,18,0.362559241706161,0.0644549763033175,0.109952606635071,12.9289999999996,4.77399999999989
Image,18,2310,200,18,0.428909952606635,0.0682464454976304,0.0947867298578199,32.1320000000001,4.70599999999968
Image,19,2310,200,18,0.251658767772512,0.0947867298578199,0.0971563981042654,23.4370000000004,4.89799999999968
Image,20,2310,200,18,0.501895734597156,0.240758293838863,0.112322274881517,16.6550000000002,4.8739999999998
Image,21,2310,200,18,0.292417061611374,0.0616113744075829,0.106161137440758,32.1819999999998,5.00900000000001
Image,22,2310,200,18,0.4260663507109,0.0753554502369668,0.0928909952606635,11.2249999999999,4.70800000000008
Image,23,2310,200,18,0.0919431279620853,0.0739336492890995,0.1,11.5849999999996,4.89699999999993
Image,24,2310,200,18,0.321327014218009,0.102843601895735,0.107109004739336,15.5700000000002,4.94200000000001
Image,25,2310,200,18,0.227014218009479,0.111374407582938,0.107109004739336,16.3139999999999,4.78600000000006
Image,26,2310,200,18,0.306161137440758,0.0625592417061611,0.0966824644549763,28.712,4.80500000000029
Image,27,2310,200,18,0.493838862559242,0.090521327014218,0.13175355450237,17.4070000000002,4.76800000000003
Image,28,2310,200,18,0.430331753554502,0.0706161137440758,0.0909952606635072,22.6260000000002,5.029
Image,29,2310,200,18,0.421800947867299,0.080568720379147,0.100947867298578,25.6770000000001,4.70200000000023
Image,30,2310,200,18,0.23175355450237,0.0777251184834123,0.154502369668246,8.33199999999988,4.71599999999989
Image,31,2310,200,18,0.54739336492891,0.0748815165876777,0.0909952606635072,18.306,4.654
Image,32,2310,200,18,NA,0.0829383886255924,0.119431279620853,6.96300000000019,4.70699999999988
Image,33,2310,200,18,0.300947867298578,0.0772511848341232,0.111374407582938,21.0920000000001,4.91500000000042
Image,34,2310,200,18,0.339336492890995,0.0691943127962086,0.111374407582938,27.3339999999998,4.47499999999991
Image,35,2310,200,18,0.429383886255924,0.0843601895734597,0.0928909952606635,16.3360000000002,4.87300000000005
Image,36,2310,200,18,0.387203791469194,0.0616113744075829,0.0890995260663507,12.9680000000003,4.63000000000011
Image,37,2310,200,18,0.324170616113744,0.090521327014218,0.110900473933649,21.7800000000002,4.90099999999984
Image,38,2310,200,18,NA,0.0720379146919431,0.0881516587677725,10.4409999999998,4.73900000000003
Image,39,2310,200,18,0.0976303317535545,0.0620853080568721,0.0895734597156398,26.0250000000001,4.78999999999996
Image,40,2310,200,18,0.361611374407583,0.0582938388625592,0.0843601895734597,25.6750000000002,4.76499999999987
Image,41,2310,200,18,0.448815165876777,0.112322274881517,0.112796208530806,14.049,5.23799999999983
Image,42,2310,200,18,0.434123222748815,0.0800947867298578,0.0957345971563981,18.8829999999998,5
Image,43,2310,200,18,0.304265402843602,0.0616113744075829,0.119905213270142,34.3159999999998,5.029
Image,44,2310,200,18,0.429857819905213,0.0658767772511848,0.100947867298578,23.8069999999998,4.75199999999995
Image,45,2310,200,18,0.330805687203791,0.0758293838862559,0.090521327014218,31.9870000000001,4.9069999999997
Image,46,2310,200,18,0.431279620853081,0.0777251184834123,0.090521327014218,27.4019999999996,4.98000000000002
Image,47,2310,200,18,0.292417061611374,0.0497630331753555,0.104739336492891,29.9290000000001,4.6840000000002
Image,48,2310,200,18,0.425592417061611,0.103317535545024,0.118957345971564,12.6879999999996,4.7819999999997
Image,49,2310,200,18,0.23175355450237,0.12085308056872,0.117535545023697,17.2670000000003,4.78200000000015
Image,50,2310,200,18,0.347867298578199,0.1,0.117535545023697,17.9690000000001,5.03800000000001
Image,51,2310,200,18,0.276303317535545,0.0682464454976304,0.108530805687204,13.3199999999997,5.1220000000003
